ticker,name,description,exchange,sector,industry,country,type,currency,close,market_cap_basic,volume,average_volume_30d_calc,average_volume_90d_calc,price_earnings_ttm,price_book_ratio,price_sales_ratio,price_earnings_growth_ttm,price_free_cash_flow_ttm,price_to_cash_f_operating_activities_ttm,enterprise_value_ebitda_ttm,enterprise_value_fy,market_cap_to_ebitda_ttm,dividend_yield_recent,dividends_yield_fy,book_value_per_share_fy,book_tangible_per_share_fy,net_income,gross_profit,total_revenue,total_assets_fy,total_current_assets_fy,total_current_liabilities_fy,long_term_debt_fy,total_debt_fy,cash_f_operating_activities_fy,shares_outstanding_fy,gross_profit_margin_fy,current_ratio,quick_ratio,debt_to_equity,return_on_assets,return_on_equity,return_on_invested_capital,net_income_yoy_growth_fy,gross_profit_yoy_growth_fy,free_cash_flow_yoy_growth_fy,basic_eps_net_income,earnings_per_share_diluted_ttm,eps_diluted_growth_percent_fy,total_revenue_yoy_growth_fy,Perf.1M,Perf.3M,Perf.6M,Perf.YTD,Perf.Y,Recommend.All,Recommend.MA,Recommend.Other,Rec.Stoch.RSI,Rec.WR,Rec.BBPower,Rec.UO,Rec.Ichimoku,Rec.VWMA,Rec.HullMA9,RSI,RSI[1],Stoch.K,Stoch.D,Stoch.K[1],Stoch.D[1],CCI20,CCI20[1],ADX,ADX+DI,ADX-DI,AO,AO[1],Mom,Mom[1],MACD.macd,MACD.signal,Stoch.RSI.K,W.R,BBPower,UO,EMA5,SMA5,EMA10,SMA10,EMA20,SMA20,EMA30,SMA30,EMA50,SMA50,EMA100,SMA100,EMA200,SMA200,Ichimoku.BLine,VWMA,HullMA9,Pivot.M.Classic.S3,Pivot.M.Classic.R3,ATR,BB.upper,BB.lower,Piotroski_F_Score,Profitability_Score,Leverage_Liquidity_Score,Efficiency_Score,Net_Income,Total_Assets,ROA,Operating_Cash_Flow,CFO_GT_Net_Income,Long_Term_Debt,Debt_to_Assets,Current_Ratio,Shares_Outstanding,Gross_Margin,Asset_Turnover,Revenue_Growth_YoY,Net_Income_Growth_YoY,Debt_to_Equity,ROE,ROIC,PE,PB,PS,PEG,Price_to_FCF,Price_to_CFO,EV_EBITDA,Enterprise_Value,MCap_to_EBITDA,Dividend_Yield,Dividend_Yield_FY,Book_Value_Per_Share,Tangible_Book_Value_Per_Share,Revenue,Gross_Profit,Close,Market_Cap,Tech_Rating_Value,Tech_Rating,MA_Rating_Value,MA_Rating,Oscillator_Rating_Value,Oscillator_Rating,RSI,Stoch_K,Stoch_D,CCI20,ADX,MACD,MACD_Signal,AO,Mom,ATR,BB_Upper,BB_Lower,SMA20,SMA50,SMA100,SMA200,EMA20,EMA50,EMA200,PASS
BSE:NISUS,NISUS,Nisus Finance Services Co. Ltd.,BSE,Finance,Financial Conglomerates,India,stock,INR,157.75,3738116540.0,3600,23786.666666666668,27622.222222222223,5.753267783159246,1.402857935089163,0.6641828571478943,,,,2.879228332325609,,,,0.0,112.44902,107.52819529192,703479000.0,2041244000.0,5671285000.0,10128452000.0,,5285292000.0,484980000.0,2616347000.0,-264201000.00000003,,35.992618956726744,,,,,,,118.34968030293625,222.36751505044188,-7984.550285376895,29.4613,27.4192,82.7068694999659,760.9122083694496,-14.498644986449865,-21.634376552409343,-14.821814254859607,-48.278688524590166,-57.00463341509948,-0.35454545454545455,-0.8,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,37.722575338763654,38.73476542562066,16.740424430641838,15.230005872168364,21.97916666666669,26.339085297418663,-106.80016687526147,-93.53705900137336,16.361838434428904,18.369196889901485,24.429055430932788,-14.480147058823519,-13.624264705882325,-8.300000000000011,-9.300000000000011,-6.5378185605949,-6.700075540464373,42.6123210051582,-82.14285714285714,-10.555173240307454,48.47188398655238,158.75426363874257,157.96000000000015,160.77577679973282,160.1800000000004,165.42443264753817,164.87250000000012,169.97374300306845,170.62833333333316,177.58872373497337,180.30600000000007,193.73553931685836,193.38899999999938,225.63226931296447,226.14899999999918,171.45,165.26053169734155,156.46666666666667,87.70000000000002,259.70000000000005,7.426253016915585,176.14900100873862,153.5959989912616,2,2/4,0/3,0/2,703479000.0,10128452000.0,6.945572729179148,-264201000.00000003,NO,484980000.0,4.788293413445609,,,35.992618956726744,0.5599360099648002,760.9122083694496,118.34968030293625,,,,5.753267783159246,1.402857935089163,0.6641828571478943,,,,2.879228332325609,,,,0.0,112.44902,107.52819529192,5671285000.0,2041244000.0,157.75,3738116540.0,-0.35454545454545455,Sell,-0.8,Strong Sell,0.09090909090909091,Neutral,37.722575338763654,16.740424430641838,15.230005872168364,-106.80016687526147,16.361838434428904,-6.5378185605949,-6.700075540464373,-14.480147058823519,-8.300000000000011,7.426253016915585,176.14900100873862,153.5959989912616,164.87250000000012,180.30600000000007,193.38899999999938,226.14899999999918,165.42443264753817,177.58872373497337,225.63226931296447,NO
NSE:SANGINITA,SANGINITA,Sanginita Chemicals Ltd.,NSE,Process Industries,Chemicals: Specialty,India,stock,INR,64.39,3735417400.0,70065,452247.8333333333,241655.93333333332,,,,,,,,,,,,,,-96873000.0,-67606000.0,1764581000.0,766312000.0,635857000.0,268612000.0,31327000.0,122710000.0,136580000.0,,-3.8312777934251816,,,,,,,-1666.2570735650768,-240.570549340875,,-2.44,-8.6458,-1121.77554438861,-23.166241549545376,13.422582349832654,84.86936548952053,329.5530353569046,529.4232649071358,547.1356783919598,0.5121212121212121,0.9333333333333333,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,1.0,64.71936487584978,62.77543809503291,93.68956743002548,84.6536612948827,97.87955894826122,92.41588917161437,126.78023733011788,119.93785767505206,32.34916405929783,50.00041527195421,20.800730258359184,2.945088235294129,1.5882647058823665,13.61,14.75,1.6874311587255235,0.7919143961334615,100.0,0.0,9.971979873406596,63.005138555230225,62.047737998138096,61.922000000000004,60.06677818600001,59.318999999999974,58.52383960010566,57.26999999999996,57.43779270916408,58.11300000000001,54.334961442567355,57.12999999999999,45.76576635696897,43.3996,34.75968242082011,28.34839999999999,55.795,56.346540895877006,64.11844444444445,16.55333333333332,95.15333333333334,2.2209916933397147,65.84295981560757,48.69704018439235,2,2/4,0/3,0/2,-96873000.0,766312000.0,-12.641456743467414,136580000.0,YES,31327000.0,4.088021589117749,2.3671950620225455,,-3.8312777934251816,2.3026926369416114,-23.166241549545376,-1666.2570735650768,,,,,,,,,,,,,,,,,1764581000.0,-67606000.0,64.39,3735417400.0,0.5121212121212121,Strong Buy,0.9333333333333333,Strong Buy,0.09090909090909091,Neutral,64.71936487584978,93.68956743002548,84.6536612948827,126.78023733011788,32.34916405929783,1.6874311587255235,0.7919143961334615,2.945088235294129,13.61,2.2209916933397147,65.84295981560757,48.69704018439235,57.26999999999996,57.12999999999999,43.3996,28.34839999999999,58.52383960010566,54.334961442567355,34.75968242082011,NO
BSE:MBLINFRA,MBLINFRA,MBL Infrastructure Limited,BSE,Industrial Services,Engineering & Construction,India,stock,INR,23.1,3721744863.0,4788,2790.2,5763.322222222222,,0.3685588360305671,4.701601244101307,,,,,,,,0.0,62.67656,27.3663958604768,-225922000.0,-52145000.0,725584000.0,30343650000.0,2585520000.0,10118531000.0,6833420000.0,9874974000.0,673754000.0,,-7.1866248428851796,,,,,,,-113.32963593400143,79.45089415900188,119.35591457971613,-1.5298,-1.0074,-107.96231718107498,22.396982517222998,-7.563025210084023,-9.269442262372346,-4.938271604938269,-26.433121019108274,-45.57021677662582,-0.4666666666666667,-0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,43.19575415270609,49.55346892738894,52.17105263157899,64.54495614035089,74.34210526315792,80.60803997375591,-25.308641975315034,-40.72240023303887,10.162301823597465,18.78546885908809,22.90736495107098,-0.40176470588242097,-0.678529411764778,-0.34999999999999787,0.3100000000000023,-0.3234943845439737,-0.3937300708477657,50.87970161655963,-63.81578947368416,0.38455161645908476,50.8659555115649,23.66668444186187,24.010000000000005,23.70847004653195,23.490000000000002,23.90688038077806,23.837500000000023,24.16084307437228,24.199000000000026,24.59943590086602,24.736399999999993,25.558076599335422,25.66390000000004,28.41509623161147,27.025200000000105,24.22,23.601145860745998,24.06607407407407,15.026666666666664,32.62666666666667,1.2405037956950018,25.231169616514855,22.443830383485192,2,2/4,0/3,0/2,-225922000.0,30343650000.0,-0.7445445752241409,673754000.0,YES,6833420000.0,22.520098933384745,0.25552325727914454,,-7.1866248428851796,0.023912218866220775,22.396982517222998,-113.32963593400143,,,,,0.3685588360305671,4.701601244101307,,,,,,,,0.0,62.67656,27.3663958604768,725584000.0,-52145000.0,23.1,3721744863.0,-0.4666666666666667,Sell,-0.9333333333333333,Strong Sell,0.0,Neutral,43.19575415270609,52.17105263157899,64.54495614035089,-25.308641975315034,10.162301823597465,-0.3234943845439737,-0.3937300708477657,-0.40176470588242097,-0.34999999999999787,1.2405037956950018,25.231169616514855,22.443830383485192,23.837500000000023,24.736399999999993,25.66390000000004,27.025200000000105,23.90688038077806,24.59943590086602,28.41509623161147,NO
NSE:MBLINFRA,MBLINFRA,MBL Infrastructure Limited,NSE,Industrial Services,Engineering & Construction,India,stock,INR,23.31,3721744863.0,8941,27405.933333333334,58449.97777777778,,0.37190937090357223,4.744343073593137,,,,,,,,0.0,62.67656,27.3663958604768,-225922000.0,-52145000.0,725584000.0,30343650000.0,2585520000.0,10118531000.0,6833420000.0,9874974000.0,673754000.0,,-7.1866248428851796,,,,,,,-113.32963593400143,79.45089415900188,119.35591457971613,-1.5298,-1.0074,-107.96231718107498,22.396982517222998,-6.045949214026603,-12.500000000000005,-1.0191082802547855,-27.383177570093462,-46.65903890160184,-0.4212121212121212,-0.9333333333333333,0.09090909090909091,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,44.26268547028013,43.892947336708716,50.55555555555552,54.666666666666664,50.33716475095785,61.956832694763754,-30.68612371984787,-23.469754083647462,15.804506711921167,14.276450801440552,16.219531618260966,-0.3924705882353372,-0.4372647058823951,0.6899999999999977,-0.41000000000000014,-0.3366289462091032,-0.40060280517422975,68.75608201250483,-56.33333333333338,0.09640204406433384,48.2405782739223,23.503603513705876,23.639999999999997,23.563064375676614,23.49099999999997,23.772580490673583,23.659999999999986,24.035051547133346,24.079000000000033,24.484577319010953,24.644000000000037,25.451355031559928,25.551899999999996,28.310915798792117,26.908400000000032,23.975,23.607800373276937,23.515037037037036,15.690000000000005,31.490000000000002,1.2569468004146782,24.789176691223606,22.530823308776366,2,2/4,0/3,0/2,-225922000.0,30343650000.0,-0.7445445752241409,673754000.0,YES,6833420000.0,22.520098933384745,0.25552325727914454,,-7.1866248428851796,0.023912218866220775,22.396982517222998,-113.32963593400143,,,,,0.37190937090357223,4.744343073593137,,,,,,,,0.0,62.67656,27.3663958604768,725584000.0,-52145000.0,23.31,3721744863.0,-0.4212121212121212,Sell,-0.9333333333333333,Strong Sell,0.09090909090909091,Neutral,44.26268547028013,50.55555555555552,54.666666666666664,-30.68612371984787,15.804506711921167,-0.3366289462091032,-0.40060280517422975,-0.3924705882353372,0.6899999999999977,1.2569468004146782,24.789176691223606,22.530823308776366,23.659999999999986,24.644000000000037,25.551899999999996,26.908400000000032,23.772580490673583,24.484577319010953,28.310915798792117,NO
BSE:TRUECOLORS,TRUECOLORS,True Colors Limited,BSE,Producer Manufacturing,Industrial Machinery,India,stock,INR,149.05,3720379140.0,4200,21680.0,57073.333333333336,11.79463642766141,1.9636674747499767,1.0781619149758876,,,,8.855620859208264,,,,0.0,75.90389,75.8966683702027,311563000.0,618131000.0,3015474000.0,2866582000.0,1793016000.0,886600000.0,81493000.0,459626000.0,-395535000.0,,20.498634708838477,2.02235055267313,1.35493458154749,0.245608053949492,14.1095120545137,25.6822979648731,22.773283532178603,28.611115697703216,19.281490972806495,-1056.2083648610555,14.2836,12.6371,45.3697955361959,29.216786542998,-2.5816993464052214,8.795620437956213,13.778625954198482,-26.02977667493796,-21.96335078534031,-0.4212121212121212,-0.9333333333333333,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,44.75815807054009,47.31218712021329,56.410256410256466,55.31135531135536,62.566996995590415,55.8892097216721,-57.34670726610348,-32.940465397399116,19.21067108892587,12.856975644584423,21.612656923117857,-3.6151470588234247,-3.4617647058822456,-5.75,-5.800000000000011,-1.5983097902508234,-1.6988783515682324,58.591647463613164,-50.274725274725185,-2.03013844617783,49.881629512527645,149.82764329108852,149.77,150.20382428872,149.5950000000001,151.32154591061146,150.8775000000001,152.4396954362907,152.7083333333333,154.4318778560648,155.94099999999997,159.9312595100305,161.84049999999993,173.94475155831438,174.69349999999997,150.3,150.29119448698302,150.39037037037036,104.66666666666666,196.66666666666666,5.380351041952259,156.10965777666138,145.64534222333884,2,2/4,0/3,0/2,311563000.0,2866582000.0,10.868797752863864,-395535000.0,NO,81493000.0,2.8428630333965677,2.0223505526731334,,20.498634708838477,1.0519406038271364,29.216786542998,28.611115697703216,0.245608053949492,25.6822979648731,22.773283532178603,11.79463642766141,1.9636674747499767,1.0781619149758876,,,,8.855620859208264,,,,0.0,75.90389,75.8966683702027,3015474000.0,618131000.0,149.05,3720379140.0,-0.4212121212121212,Sell,-0.9333333333333333,Strong Sell,0.09090909090909091,Neutral,44.75815807054009,56.410256410256466,55.31135531135536,-57.34670726610348,19.21067108892587,-1.5983097902508234,-1.6988783515682324,-3.6151470588234247,-5.75,5.380351041952259,156.10965777666138,145.64534222333884,150.8775000000001,155.94099999999997,161.84049999999993,174.69349999999997,151.32154591061146,154.4318778560648,173.94475155831438,NO
NSE:JKIPL,JKIPL,Jinkushal Industries Limited,NSE,Distribution Services,Wholesale Distributors,India,stock,INR,92.67,3711926236.0,14710,44095.166666666664,35491.833333333336,41.671912941811314,1.8328823484153687,1.0015210815388578,,,,34.82139828703834,,,,0.0,50.55971,50.4948158182671,120861000.0,853317000.0,3551828000.0,3608547000.0,3429716000.0,1570107000.0,3397000.0,1006772000.0,-1141218000.0,,24.024727548743915,,,,,,,-33.923963435969206,41.48308056565576,-669.4303370271102,3.1486,2.2238,-33.9057055291994,-6.407694334650857,-5.226017590509306,-5.177529929397322,72.60197429688957,3.7854182999215986,-25.864,-0.4242424242424242,-0.6666666666666666,-0.18181818181818182,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,36.483122559834634,37.64771825900364,8.928091807269174,15.33025329606428,6.524079498357051,9.554536613993365,-150.68350831146176,-135.59665266982427,23.04022075646127,12.39378824089178,25.52278360199561,-2.148588235294099,0.643882352941219,-16.450000000000003,-12.760000000000005,-0.817636967921402,0.7059458607284593,-7.401486830834377e-15,-88.07197943444727,-15.36010879136198,35.881992680192326,96.36548339898997,96.38400000000001,99.13522832211585,101.46300000000004,100.40966986082715,101.51999999999995,100.41536428779197,100.56366666666665,99.4979804304691,99.32960000000004,96.59561677549864,97.77930000000003,93.35785163266975,88.18959999999998,100.07499999999999,102.81413549580512,91.80207407407408,71.83999999999999,134.83999999999997,4.900797728533656,111.34870489942845,91.69129510057145,2,2/4,0/3,0/2,120861000.0,3608547000.0,3.349298207838224,-1141218000.0,NO,3397000.0,0.09413761272889061,2.184383612072298,,24.024727548743915,0.9842820392806301,-6.407694334650857,-33.923963435969206,,,,41.671912941811314,1.8328823484153687,1.0015210815388578,,,,34.82139828703834,,,,0.0,50.55971,50.4948158182671,3551828000.0,853317000.0,92.67,3711926236.0,-0.4242424242424242,Sell,-0.6666666666666666,Strong Sell,-0.18181818181818182,Sell,36.483122559834634,8.928091807269174,15.33025329606428,-150.68350831146176,23.04022075646127,-0.817636967921402,0.7059458607284593,-2.148588235294099,-16.450000000000003,4.900797728533656,111.34870489942845,91.69129510057145,101.51999999999995,99.32960000000004,97.77930000000003,88.18959999999998,100.40966986082715,99.4979804304691,93.35785163266975,NO
BSE:JKIPL,JKIPL,Jinkushal Industries Limited,BSE,Distribution Services,Wholesale Distributors,India,stock,INR,92.25,3711926236.0,58,2571.633333333333,2125.9777777777776,41.483047036604006,1.8245753387430426,0.9969819766047225,,,,34.82139828703834,,,,0.0,50.55971,50.4948158182671,120861000.0,853317000.0,3551828000.0,3608547000.0,3429716000.0,1570107000.0,3397000.0,1006772000.0,-1141218000.0,,24.024727548743915,,,,,,,-33.923963435969206,41.48308056565576,-669.4303370271102,3.1486,2.2238,-33.9057055291994,-6.407694334650857,-5.86734693877551,-5.384615384615385,72.84991568296797,3.245663122551769,-26.2,-0.3787878787878788,-0.6666666666666666,-0.09090909090909091,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,35.72221452390245,39.148446501954076,9.176549982584449,14.686801058769495,10.402462607985877,12.649813680071297,-143.84596383114152,-120.24709281637307,22.272783173586085,19.201708365840158,28.80067536757422,-3.1813235294117987,-0.25794117647060943,-15.75,-8.280000000000001,-0.6348909580359674,0.7623040481678434,7.105427357601002e-15,-94.66666666666667,-15.669367622409766,34.23263983210039,96.44957526113163,96.51999999999997,99.04912746418435,101.555,100.11356165412509,100.97700000000003,100.08050822582283,99.98233333333333,99.21870940113234,99.11840000000008,96.44922204917893,97.7332,93.26107758371266,88.19520000000003,100.625,101.03867125704207,92.17255555555555,73.42666666666666,133.86666666666667,4.20757359397515,110.49909871824246,91.4549012817576,2,2/4,0/3,0/2,120861000.0,3608547000.0,3.349298207838224,-1141218000.0,NO,3397000.0,0.09413761272889061,2.184383612072298,,24.024727548743915,0.9842820392806301,-6.407694334650857,-33.923963435969206,,,,41.483047036604006,1.8245753387430426,0.9969819766047225,,,,34.82139828703834,,,,0.0,50.55971,50.4948158182671,3551828000.0,853317000.0,92.25,3711926236.0,-0.3787878787878788,Sell,-0.6666666666666666,Strong Sell,-0.09090909090909091,Neutral,35.72221452390245,9.176549982584449,14.686801058769495,-143.84596383114152,22.272783173586085,-0.6348909580359674,0.7623040481678434,-3.1813235294117987,-15.75,4.20757359397515,110.49909871824246,91.4549012817576,100.97700000000003,99.11840000000008,97.7332,88.19520000000003,100.11356165412509,99.21870940113234,93.26107758371266,NO
BSE:TRANSWORLD,TRANSWORLD,Transworld Shipping Lines Ltd,BSE,Transportation,Marine Shipping,India,stock,INR,168.75,3702039856.0,521,3082.5666666666666,2521.133333333333,,0.5499404418575101,0.6757735028998194,,,,,,,,0.0,306.85141,306.733001380437,-750600000.0,1205900000.0,5483100000.0,11409700000.0,2345600000.0,2156800000.0,2292000000.0,3016300000.0,610400000.0,,21.99303313818825,,,,,,,-368.7432867883996,-53.71003032513148,-79.90972733971998,-34.1842,-15.6985,-321.416033525705,-15.59397176767599,-0.14792899408284024,3.5276073619631902,25.511342506508004,-15.625,-37.56936736958935,0.024242424242424246,-0.13333333333333333,0.18181818181818182,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,48.918912456067616,48.75382542972448,25.04129857071035,34.2384195325372,37.3124113401394,29.147922277820157,-22.208428167459846,-7.053688906004013,24.368610355176287,37.745365666356896,31.467170585696422,2.7288235294116987,2.700147058823461,-15.550000000000011,-19.400000000000006,1.4407359312408516,2.594873882079306,9.361356417297836,-84.43223443223444,-5.512882901119667,44.62321770499802,169.9537638812757,169.86999999999995,171.15475294427807,171.82,170.5653324503555,171.45499999999998,169.3348603055282,167.98000000000008,167.52364132298908,165.32500000000005,166.99666149961627,165.78349999999992,180.02469609336214,167.06624999999997,170.9,183.06340998458214,169.43425925925928,88.18333333333331,255.38333333333335,4.61330872962811,192.12717695357105,150.78282304642892,2,2/4,0/3,0/2,-750600000.0,11409700000.0,-6.578612934608271,610400000.0,YES,2292000000.0,20.08817059168953,1.0875370919881306,,21.99303313818825,0.4805647825972637,-15.59397176767599,-368.7432867883996,,,,,0.5499404418575101,0.6757735028998194,,,,,,,,0.0,306.85141,306.733001380437,5483100000.0,1205900000.0,168.75,3702039856.0,0.024242424242424246,Neutral,-0.13333333333333333,Sell,0.18181818181818182,Buy,48.918912456067616,25.04129857071035,34.2384195325372,-22.208428167459846,24.368610355176287,1.4407359312408516,2.594873882079306,2.7288235294116987,-15.550000000000011,4.61330872962811,192.12717695357105,150.78282304642892,171.45499999999998,165.32500000000005,165.78349999999992,167.06624999999997,170.5653324503555,167.52364132298908,180.02469609336214,NO
NSE:TRANSWORLD,TRANSWORLD,Transworld Shipping Lines Ltd,NSE,Transportation,Marine Shipping,India,stock,INR,166.0,3702039856.0,20,9513.333333333334,17351.87777777778,,0.540978449471684,0.664760897667378,,,,,,,,0.0,306.85141,306.733001380437,-750600000.0,1205900000.0,5483100000.0,11409700000.0,2345600000.0,2156800000.0,2292000000.0,3016300000.0,610400000.0,,21.99303313818825,,,,,,,-368.7432867883996,-53.71003032513148,-79.90972733971998,-34.1842,-15.6985,-321.416033525705,-15.59397176767599,5.5308328035600685,4.73186119873817,23.01763746850452,-17.0,-37.18070009460738,-0.3333333333333333,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,45.95891379214249,48.15753709669874,18.34476121737036,31.47419443181101,46.376278324412226,42.85265411048123,-50.859094192981,-18.94281382552843,10.707611793344338,28.85998285889994,31.801074889988158,3.0522352941177644,3.3774705882354112,-14.330000000000013,-16.00999999999999,1.0454327176906588,2.334041863529997,6.700096380004879,-90.07578491519307,-8.944641541065948,41.48163852874466,168.77260476294325,169.60000000000008,170.25294833912304,170.30200000000008,170.0469587553913,171.8865,168.96904333824256,167.8073333333333,167.26193647745922,164.81140000000002,166.71822043844972,165.66569999999982,179.4249990372038,166.00115000000002,170.98000000000002,176.87422921548273,168.84522222222222,91.80000000000001,251.64000000000004,4.760485313841797,190.43520806821948,153.33779193178054,2,2/4,0/3,0/2,-750600000.0,11409700000.0,-6.578612934608271,610400000.0,YES,2292000000.0,20.08817059168953,1.0875370919881306,,21.99303313818825,0.4805647825972637,-15.59397176767599,-368.7432867883996,,,,,0.540978449471684,0.664760897667378,,,,,,,,0.0,306.85141,306.733001380437,5483100000.0,1205900000.0,166.0,3702039856.0,-0.3333333333333333,Sell,-0.6666666666666666,Strong Sell,0.0,Neutral,45.95891379214249,18.34476121737036,31.47419443181101,-50.859094192981,10.707611793344338,1.0454327176906588,2.334041863529997,3.0522352941177644,-14.330000000000013,4.760485313841797,190.43520806821948,153.33779193178054,171.8865,164.81140000000002,165.66569999999982,166.00115000000002,170.0469587553913,167.26193647745922,179.4249990372038,NO
NSE:MAJESAUT,MAJESAUT,Majestic Auto Limited,NSE,Commercial Services,Miscellaneous Commercial Services,India,stock,INR,371.95,3691104388.0,1839,14713.766666666666,8852.266666666666,4.001299521393156,0.5785011251259751,10.92802872656066,0.004345957140633726,,,,,,,8.96378630333453,642.95467,642.954666506628,916457000.0,92110000.0,353892000.0,6993548000.0,4927174000.0,147996000.0,120107000.0,152612000.0,-45107000.0,,26.02771467001232,,,,,,,1246.562541324439,-72.50767821059638,22.955709022472448,88.1422,92.9573,1246.56644820264,-44.97460129395795,-11.787027155223525,7.8741299303944245,16.653598870942435,16.653598870942435,16.653598870942435,0.15384615384615385,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,49.58008817304608,42.52472231796031,59.329960911416684,46.12160125452751,51.886181946555034,37.63483309859996,87.72760762025037,-19.407632703309066,20.550919233874883,21.82030259379746,20.76336821944946,-37.72823529411727,-41.28382352941145,3.849999999999966,4.350000000000023,-10.134440598141907,-11.863816184516127,90.15216886846945,-12.824675324675304,1.328886610461609,60.72558932215474,361.8375740258713,359.0900000000001,361.0123753104653,357.735,368.4301152505318,359.8225,373.8510238604525,390.2683333333333,374.3675080312746,390.281,357.2950594059406,357.7185,,,420.04999999999995,362.20512581695823,362.1083333333333,81.25000000000006,716.45,15.177430810198056,373.30977085069566,346.3352291493043,2,2/4,0/3,0/2,916457000.0,6993548000.0,13.104321297287155,-45107000.0,NO,120107000.0,1.7173972352802898,33.2926160166491,,26.02771467001232,0.05060264117726796,-44.97460129395795,1246.562541324439,,,,4.001299521393156,0.5785011251259751,10.92802872656066,0.004345957140633726,,,,,,,8.96378630333453,642.95467,642.954666506628,353892000.0,92110000.0,371.95,3691104388.0,0.15384615384615385,Buy,0.3076923076923077,Buy,0.0,Neutral,49.58008817304608,59.329960911416684,46.12160125452751,87.72760762025037,20.550919233874883,-10.134440598141907,-11.863816184516127,-37.72823529411727,3.849999999999966,15.177430810198056,373.30977085069566,346.3352291493043,359.8225,390.281,357.7185,,368.4301152505318,374.3675080312746,,NO
BSE:MAJESAUT,MAJESAUT,Majestic Auto Limited,BSE,Commercial Services,Miscellaneous Commercial Services,India,stock,INR,361.05,3691104388.0,350,3865.133333333333,2928.722222222222,3.8840413824411852,0.5615481414887306,10.607782690481857,0.004419834748672035,,,,,,,8.96378630333453,642.95467,642.954666506628,916457000.0,92110000.0,353892000.0,6993548000.0,4927174000.0,147996000.0,120107000.0,152612000.0,-45107000.0,,26.02771467001232,,,,,,,1246.562541324439,-72.50767821059638,22.955709022472448,88.1422,92.9573,1246.56644820264,-44.97460129395795,-14.372109569548195,7.776119402985078,16.467741935483875,6.819526627218938,7.615499254843519,-0.06666666666666667,-0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,43.16846307853119,43.1357617124959,52.811594202898625,44.474173169825384,54.42792031546065,36.05339615233613,55.14033115064632,3.173470880886764,23.879753665639925,21.18100361031285,20.676967039050748,-37.098382352941144,-41.13926470588228,4.050000000000011,9.5,-10.687377780073803,-12.005107075597007,96.77817299327693,-48.173913043478144,5.682068934238714,48.70475756723661,359.17916521286054,357.60000000000036,359.6371554064492,357.7300000000002,367.61193448308296,359.0099999999998,373.32067603366727,389.69,374.59413343973875,390.21800000000053,364.5551505615861,357.9580000000002,352.24975367701705,343.48224999999996,423.2,362.5987577985737,361.36611111111114,89.00000000000006,714.5999999999999,14.097273158845292,372.6356963125021,345.38430368749755,2,2/4,0/3,0/2,916457000.0,6993548000.0,13.104321297287155,-45107000.0,NO,120107000.0,1.7173972352802898,33.2926160166491,,26.02771467001232,0.05060264117726796,-44.97460129395795,1246.562541324439,,,,3.8840413824411852,0.5615481414887306,10.607782690481857,0.004419834748672035,,,,,,,8.96378630333453,642.95467,642.954666506628,353892000.0,92110000.0,361.05,3691104388.0,-0.06666666666666667,Neutral,-0.13333333333333333,Sell,0.0,Neutral,43.16846307853119,52.811594202898625,44.474173169825384,55.14033115064632,23.879753665639925,-10.687377780073803,-12.005107075597007,-37.098382352941144,4.050000000000011,14.097273158845292,372.6356963125021,345.38430368749755,359.0099999999998,390.21800000000053,357.9580000000002,343.48224999999996,367.61193448308296,374.59413343973875,352.24975367701705,NO
